ls_id,dec,ra,elat,elon,glat,glon,mjd_max,mjd_min,ref_id,brickid,blob_nea_g,blob_nea_r,blob_nea_z,bx,by,dchisq_1,dchisq_2,dchisq_3,dchisq_4,dchisq_5,dec_ivar,dered_flux_g,dered_flux_r,dered_flux_w1,dered_flux_w2,dered_flux_w3,dered_flux_w4,dered_flux_z,dered_mag_g,dered_mag_r,dered_mag_w1,dered_mag_w2,dered_mag_w3,dered_mag_w4,dered_mag_z,ebv,fiberflux_g,fiberflux_r,fiberflux_z,fibertotflux_g,fibertotflux_r,fibertotflux_z,flux_g,flux_ivar_g,flux_ivar_r,flux_ivar_w1,flux_ivar_w2,flux_ivar_w3,flux_ivar_w4,flux_ivar_z,flux_r,flux_w1,flux_w2,flux_w3,flux_w4,flux_z,fracflux_g,fracflux_r,fracflux_w1,fracflux_w2,fracflux_w3,fracflux_w4,fracflux_z,fracin_g,fracin_r,fracin_z,fracmasked_g,fracmasked_r,fracmasked_z,gaia_a_g_val,gaia_astrometric_excess_noise,gaia_astrometric_excess_noise_sig,gaia_astrometric_sigma5d_max,gaia_astrometric_weight_al,gaia_e_bp_min_rp_val,gaia_phot_bp_mean_flux_over_error,gaia_phot_bp_mean_mag,gaia_phot_bp_rp_excess_factor,gaia_phot_g_mean_flux_over_error,gaia_phot_g_mean_mag,gaia_phot_rp_mean_flux_over_error,gaia_phot_rp_mean_mag,galdepth_g,galdepth_r,galdepth_z,g_r,htm9,mag_g,mag_r,mag_w1,mag_w2,mag_w3,mag_w4,mag_z,mw_transmission_g,mw_transmission_r,mw_transmission_w1,mw_transmission_w2,mw_transmission_w3,mw_transmission_w4,mw_transmission_z,nea_g,nea_r,nea_z,nest4096,objid,parallax_ivar,parallax,pmdec_ivar,pmdec,pmra_ivar,pmra,psfdepth_g,psfdepth_r,psfdepth_w1,psfdepth_w2,psfdepth_w3,psfdepth_w4,psfdepth_z,psfsize_g,psfsize_r,psfsize_z,ra_ivar,random_id,rchisq_g,rchisq_r,rchisq_w1,rchisq_w2,rchisq_w3,rchisq_w4,rchisq_z,ref_epoch,ring256,r_z,sersic_ivar,sersic,shape_e1_ivar,shape_e1,shape_e2_ivar,shape_e2,shape_r_ivar,shape_r,snr_g,snr_r,snr_w1,snr_w2,snr_w3,snr_w4,snr_z,w1_w2,w2_w3,w3_w4,wise_x,wise_y,z_w1,allmask_g,allmask_r,allmask_z,anymask_g,anymask_r,anymask_z,brick_primary,fitbits,gaia_astrometric_n_good_obs_al,gaia_astrometric_n_obs_al,gaia_astrometric_params_solved,gaia_duplicated_source,gaia_phot_bp_n_obs,gaia_phot_g_n_obs,gaia_phot_rp_n_obs,gaia_phot_variable_flag,maskbits,nobs_g,nobs_r,nobs_w1,nobs_w2,nobs_w3,nobs_w4,nobs_z,release,wisemask_w1,wisemask_w2,brickname,ref_cat,type,wise_coadd_id
9906614034826339,-20.08140930623881,81.00212284133225,-43.158526786852335,78.3831136304791,-27.889036649194143,222.44919338081033,58170.07592125073,56640.307868562595,312528,217721,668.0594,638.8827,634.0712,3142.562,680.4793,0.0,0.0,0.0,0.0,0.0,59173520000000.0,1496.118,2797.6934,3249.39,2034.3597,5989.3047,5254.1265,4686.312,14.562585,13.882999,13.720495,14.22893,13.056559,13.198749,13.322922,0.049743,35.23313,69.128555,120.96796,35.23313,69.128555,120.96796,1291.269,7.828064,4.595916,0.077133,0.036954,0.000187,4e-06,0.823388,2533.5122,3222.113,2023.855,5982.6953,5251.9365,4433.389,0.009439,0.00602,0.038054,0.043983,0.126731,0.726884,0.003806,0.821801,0.824281,0.819532,0.038081,0.036535,0.037756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2479.728,1810.9583,169.33516,0.731766,2285498,14.722458,13.990692,13.729648,14.234551,13.057757,13.199202,13.383161,0.86308,0.905572,0.991606,0.994836,0.998896,0.999583,0.946029,555.66266,542.3997,538.2327,86391453,1123,0,0,0,0,0,0,4153.3325,3370.0198,4.857201,0.955405,0.001197,1.4e-05,355.31516,1.386628,1.208345,1.076676,118180820000000.0,34.265537,17.351856,41.656303,137.49036,11.012531,2.858363,0.121986,46.9767,0.0,528102,0.607532,2611060.5,3.235476,92862490.0,0.2497,50459388.0,-0.031391,151812.97,15.820288,3612.8,5431.3657,894.8707,389.05576,81.724625,10.598947,4022.8896,-0.504904,1.176794,-0.141444,299.8466,64.8837,-0.346487,0,0,0,0,0,0,1,528,0,0,0,0,0,0,0,0,4096,9,9,192,195,14,14,9,9010,0,0,0811m200,L3,SER,0816m197
9906614211974980,-19.62248716407472,78.0085235918761,-42.4239188931523,74.62627210601569,-30.360132328683157,220.81705722125383,58170.070420530734,56927.39095202259,0,220424,5.273288,4.157537,3.639326,1118.1896,116.362595,4202.618,4249.944,4253.51,4254.5527,0.0,106538470000.0,0.673204,1.134797,0.607495,-1.737665,-41.72677,418.43192,1.691045,22.929632,22.362703,23.041143,,,15.945938,21.929611,0.041752,0.426801,0.749059,1.157938,0.426801,0.749059,1.157938,0.594936,3118.4907,2254.678,4.025567,0.925552,0.001277,1.3e-05,265.37006,1.044145,0.603212,-1.730131,-41.688118,418.28552,1.6141,0.000329,0.000226,2.199215,0.465734,0.601703,2.302068,0.000158,0.995707,0.993967,0.99463,0.011086,0.009948,0.011576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2390.994,1613.0817,165.92622,0.610725,2284261,23.063824,22.453098,23.048824,,,15.946318,21.980173,0.883738,0.920116,0.992949,0.995664,0.999074,0.99965,0.954499,5.271391,4.141578,3.63531,86594460,5956,0,0,0,0,0,0,3867.6855,2934.3486,5.155584,0.987959,0.001189,1.2e-05,330.49948,1.435508,1.250332,1.149858,108859710000.0,18.37087,1.000683,0.986592,5.108611,1.110781,0.397972,0.087048,1.044217,0.0,525022,0.472925,0.0,1.0,0.0,0.0,0.0,0.0,5001.076,0.196532,33.223286,49.579624,1.210273,-1.664483,-1.489622,1.507465,26.293987,,,,106.42799,11.418285,-1.068651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,8,196,197,15,13,8,9010,0,0,0779m195,,REX,0784m197
9906614290879717,-19.173780603461285,36.64420763201029,-31.70687675908768,27.02583624159221,-66.77775613217644,197.96884841740484,58162.03756352074,57007.18928130259,0,221628,9.756556,11.11599,11.505355,1328.6738,2846.741,2964.419,4408.6104,4536.555,4627.2334,4627.6523,34804752000.0,1.404032,2.050039,0.399965,-0.156164,-62.15491,-653.45215,2.654519,22.131557,21.720594,23.494944,,,,21.440035,0.02879,0.395811,0.594227,0.789156,0.395811,0.594227,0.789156,1.28933,933.8004,738.49457,3.391344,0.763481,0.00131,1.7e-05,48.55222,1.935662,0.398019,-0.155696,-62.115204,-653.2945,2.570631,0.006299,0.006436,8.452991,25.18519,1.518456,0.992497,0.007844,0.999874,0.999869,0.990472,0.156441,0.076045,0.073782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.2775,1683.2897,102.594925,0.441164,2317383,22.22409,21.782927,23.500242,,,,21.474901,0.918305,0.944207,0.995133,0.997008,0.999361,0.999759,0.968398,13.446036,12.240084,12.308561,149340558,5349,0,0,0,0,0,0,3491.388,3316.5884,4.891578,0.921908,0.001563,2e-05,208.56627,1.257719,1.11935,1.125683,51904238000.0,58.55681,0.780732,0.867273,0.377343,0.645947,0.418847,0.098532,0.931741,0.0,521832,0.308025,0.0,1.0,2688.491,0.184309,3501.081,0.282818,1976.2874,1.247888,39.399532,52.602104,0.732975,-0.136044,-2.248301,-2.722051,17.912008,,,,127.245,271.3186,-2.025341,0,0,0,17,1,1,1,0,0,0,0,0,0,0,0,0,0,8,8,201,201,19,19,7,9010,0,0,0366m192,,EXP,0368m197
9906614296383753,-19.35778979058528,58.7999873790392,-38.6912629545813,51.23191021292656,-47.312027198201775,212.5798489224452,58409.354069230736,56977.33376106259,0,221712,5.963241,5.60954,5.785955,1936.7247,318.41296,339.95804,390.38223,387.43506,393.90674,0.0,6993463000.0,0.279715,0.405979,1.112118,-1.104242,-18.248478,-498.04053,0.471439,23.883211,23.47874,22.384623,,,,23.316437,0.051153,0.136512,0.208172,0.252851,0.136512,0.208173,0.252851,0.24041,2160.9744,1778.909,3.735106,0.855155,0.000972,1.3e-05,139.4019,0.366611,1.102518,-1.098379,-18.22777,-497.82706,0.445294,0.005545,0.006629,2.53332,3.914444,5.648094,1.87319,0.007342,0.996382,0.995921,0.993625,0.009913,0.010115,0.013486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2098.3628,1716.5796,131.55124,0.45813,2318646,24.047617,23.589487,22.394035,,,,23.378384,0.859483,0.903028,0.991369,0.99469,0.998865,0.999571,0.944542,5.962839,5.609165,5.785401,148281155,4361,0,0,0,0,0,0,3802.2317,3293.5225,5.198498,0.973321,0.000986,1.2e-05,247.43336,1.241084,1.171486,1.200429,6974732300.0,54.83144,0.925173,1.036078,0.526567,0.420931,0.465313,0.057627,0.950874,0.0,522919,0.211103,0.0,1.0,0.0,0.0,0.0,0.0,608.4686,0.417195,11.175778,15.462585,2.130774,-1.015721,-0.568333,-1.764518,5.257522,,,,184.73026,30.952364,0.984348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,256,7,8,197,197,12,13,7,9010,128,0,0588m192,,REX,0592m197
9906614647523853,-18.318671570016456,31.59314898393291,-29.090790753833115,22.277764387079387,-70.63789618258524,189.804923066417,58409.30741198074,57004.18600954259,0,227070,40.45423,38.317257,38.805065,2726.738,855.7399,2139.7095,5390.952,4133.708,5446.757,5458.351,13095841000.0,2.247604,3.378674,2.382047,1.141379,-15.186803,-1455.2975,4.152569,21.6207,21.178135,21.557625,22.356424,,,20.954208,0.026703,0.263728,0.406806,0.511856,0.264391,0.408126,0.51353,2.076783,451.79138,300.4871,2.369909,0.549337,0.001035,1.5e-05,23.591112,3.203479,2.371292,1.138212,-15.177804,-1454.9718,4.030715,0.02636,0.034545,2.068879,3.927499,2.666884,1.323924,0.034476,0.953125,0.930302,0.999737,0.036466,0.03631,0.037091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2878.8828,1829.2148,144.54228,0.470577,2314752,21.706522,21.235945,21.562538,22.359442,,,20.986546,0.923998,0.948147,0.995485,0.997225,0.999407,0.999776,0.970656,36.722507,37.793076,38.75067,149541856,2573,0,0,0,0,0,0,5100.0977,3428.0845,4.338181,0.796076,0.001375,1.8e-05,268.69357,1.284959,1.238981,1.229715,20028887000.0,61.26669,0.896397,0.943136,1.025131,0.391743,0.370265,0.085263,0.949486,0.0,516698,0.249399,0.0,1.0,10864.439,0.147125,4626.256,0.000696,2880.2473,2.149143,44.142822,55.53091,3.650488,0.843611,-0.488286,-5.642656,19.57746,-0.796904,,,259.86816,81.19763,-0.575993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,177,176,18,18,9,9010,0,0,0316m182,,EXP,0317m182
9906614746160114,-17.89085227794744,67.11404884120799,-39.094281927494194,61.519752131170414,-39.40934607808455,214.4086095008121,58434.160504200736,56920.38227740259,0,228575,6.805787,5.824704,4.990943,841.9082,3299.0535,1998.1572,2070.6592,2079.3328,2094.1182,2095.884,40531110000.0,0.59469,0.794879,-0.219357,-3.41385,20.400742,67.6291,0.954379,23.064272,22.749247,,,19.225885,17.924665,22.550697,0.044338,0.329818,0.460139,0.574419,0.329818,0.460139,0.574419,0.521542,3332.5193,1830.1973,3.892446,0.857544,0.001121,1.2e-05,265.99652,0.727619,-0.217715,-3.398133,20.380672,67.603966,0.908329,0.000261,0.000297,3.079965,0.377868,0.966708,8.964012,0.000242,0.994822,0.994818,0.994305,0.012161,0.011949,0.014596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2993.725,1584.2091,211.29712,0.361536,2279754,23.206776,22.84524,,,19.226954,17.92507,22.604391,0.876998,0.915383,0.992514,0.995396,0.999016,0.999628,0.951749,6.805041,5.824334,4.990704,92286294,7154,0,0,0,0,0,0,4816.278,2696.0918,5.176839,0.96756,0.00108,1.2e-05,404.67358,1.497526,1.357878,1.207865,34762748000.0,73.56331,1.002931,0.985737,0.573318,0.890931,0.407102,0.074933,1.028424,0.0,513726,0.240849,0.0,1.0,131.87262,-0.120222,143.08095,-0.326809,1423.5647,0.424807,30.107573,31.128119,-0.429536,-3.146796,0.682481,0.233062,14.814306,,,1.301884,80.18584,314.4379,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,199,196,14,12,10,9010,0,0,0670m180,,EXP,0666m182
9906615285189115,-16.408563616935375,57.91320700478805,-35.623984620635824,51.17928976434593,-47.048251233881686,208.08278102724856,58097.19627654074,56670.170456702595,0,236800,9.778686,8.320215,8.134404,2409.4045,3055.8093,1717.0747,1985.1633,2047.5981,2070.131,2070.1553,16735563000.0,0.989807,1.157961,0.471139,1.742368,-30.53921,-206.4086,1.346589,22.511124,22.340765,23.317127,21.89715,,,22.176912,0.036046,0.409174,0.495651,0.594939,0.409174,0.495651,0.594939,0.88963,1044.2772,957.6339,3.574988,0.788305,0.00086,1e-05,79.70388,1.077651,0.468269,1.735844,-30.514786,-206.34625,1.293523,0.0,0.0,2.810129,0.535759,1.357629,3.65947,0.0,0.992026,0.99143,0.987806,0.010531,0.014629,0.023872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.851,1250.0991,100.04671,0.208172,2251251,22.626976,22.418804,23.323761,21.901224,,,22.220564,0.898792,0.930645,0.99391,0.996255,0.9992,0.999698,0.960593,9.777755,8.319635,8.133327,148665877,2555,0,0,0,0,0,0,2104.698,2248.8838,5.014931,0.935627,0.000968,1.1e-05,188.02235,1.510859,1.28795,1.241331,35367920000.0,48.873566,0.959033,1.003297,0.821742,0.457209,0.612012,0.157277,0.990315,0.0,503460,0.19824,0.0,1.0,537.76135,0.430877,416.89883,-0.027237,1016.7103,0.82697,28.74864,33.34861,0.885387,1.541196,-0.894768,-0.640286,11.548191,1.422537,,,230.2292,291.01337,-1.103197,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,193,193,11,10,7,9010,0,0,0579m165,,EXP,0581m167
9906615366328817,-16.26249332239287,20.520720772818994,-23.003682111744695,12.380821562578138,-77.0191060897656,157.66501723459913,58411.12289288074,56982.197972352595,0,238038,6.596384,5.98331,5.184314,458.72318,1627.5029,6007.63,6644.592,6661.9883,6688.543,0.0,113278310000.0,1.029662,1.660766,0.676951,0.470495,-3.74534,264.4081,2.066022,22.468264,21.949228,22.923607,23.318613,,16.444313,21.712162,0.01944,0.543534,0.893301,1.130428,0.543534,0.893301,1.130428,0.97208,2274.6199,1532.6847,3.511811,0.730437,0.001597,2.1e-05,148.0388,1.597618,0.674724,0.469544,-3.743724,264.36505,2.021707,0.0,0.0,1.767243,2.112092,3.220676,1.98752,0.0,0.994043,0.993675,0.992812,0.022271,0.017822,0.036452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2484.8958,1643.7603,149.13617,0.539427,2161251,22.530745,21.991318,22.927183,23.32081,,16.44449,21.735704,0.944077,0.961977,0.996711,0.997979,0.999569,0.999837,0.97855,6.596136,5.9831,5.184127,71351011,8689,0,0,0,0,0,0,4317.833,3064.5813,4.413908,0.790889,0.001478,1.8e-05,309.44672,1.314685,1.214421,1.075342,114099720000.0,41.25597,0.93585,1.073395,0.723612,0.583379,0.567152,0.092183,1.055581,0.0,503354,0.255613,0.0,1.0,0.0,0.0,0.0,0.0,9642.541,0.429504,46.361378,62.54599,1.264422,0.401298,-0.149628,1.206557,24.598347,-0.393627,,,44.040005,155.43037,-1.191479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,192,187,24,24,8,9010,0,0,0204m162,,REX,0204m167
9906615460567065,-16.016857784676994,34.47207358284475,-28.005450146571725,26.169523152165443,-67.08936462133093,188.35654661475317,58095.13545754074,56904.333193932594,0,239476,21.620562,21.088543,20.396242,1053.4438,1567.7649,4198.8364,6897.018,7287.9976,7373.473,7377.634,36996640000.0,2.756985,3.309794,1.914272,4.563309,-69.30004,-851.2115,3.646541,21.398914,21.200497,21.79499,20.8518,,,21.095297,0.04182,0.520556,0.650701,0.743739,0.520851,0.650815,0.743739,2.435961,566.4007,371.94412,2.983665,0.682921,0.001419,1.9e-05,35.83379,3.044981,1.900753,4.54349,-69.23574,-850.91315,3.480354,0.031374,0.010548,0.529271,0.663024,1.415581,1.577906,-0.002019,0.995831,0.871307,0.886138,0.01739,0.016395,0.025542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.9596,1237.5851,122.26652,0.242287,2317240,21.533325,21.291039,21.802687,20.856525,,,21.14594,0.88356,0.919991,0.992938,0.995657,0.999072,0.99965,0.954426,21.614872,21.082193,20.358156,149737899,6169,0,0,0,0,0,0,3181.4468,2144.858,4.650639,0.882753,0.001653,2.1e-05,238.888,1.369701,1.309445,1.174572,49085972000.0,51.68613,0.97467,1.026571,0.333127,0.744475,0.539492,0.130688,0.941751,0.0,501346,0.145098,0.0,1.0,4192.893,0.114317,7654.311,-0.365015,1711.8854,1.799406,57.973854,58.725063,3.283225,3.754697,-2.60814,-3.723751,20.833862,0.946161,,,101.024994,149.99077,-0.656746,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,194,197,23,23,8,9010,0,0,0344m160,,EXP,0345m167
9906615555593775,-15.717446354851557,51.01471469727475,-33.10494198109941,43.70114880182455,-52.862491679352274,203.00681075958516,58413.36345496073,56670.15341464259,0,240926,6.169648,4.960658,4.573702,1147.4657,2246.726,3148.9348,3369.7815,3364.0518,3377.7869,0.0,66064675000.0,0.756243,1.178774,-0.37847,-1.970517,19.080776,705.2142,1.504013,22.803347,22.321423,,,19.29851,15.379197,22.056871,0.03772,0.413279,0.668098,0.881161,0.413279,0.668098,0.881161,0.676346,2348.26,1583.5188,3.833902,0.859986,0.001765,1.1e-05,195.26497,1.093365,-0.376058,-1.962796,19.064808,704.9913,1.442049,0.0,0.0,3.776713,0.520123,1.830755,1.788672,0.0,0.992892,0.993512,0.991278,0.009934,0.008364,0.010117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181.7065,1428.6372,162.64902,0.52149,2324037,22.924578,22.403088,,,19.29942,15.37954,22.10255,0.89435,0.927544,0.993628,0.996082,0.999163,0.999684,0.958801,6.169354,4.960486,4.573524,148625833,5679,0,0,0,0,0,0,3624.6624,2682.607,5.186573,0.956934,0.001722,1.2e-05,332.86792,1.380532,1.180626,1.096314,64586818000.0,4.589154,1.09145,1.007449,0.396499,0.694184,0.383583,0.08023,0.999575,0.0,499345,0.300537,0.0,1.0,0.0,0.0,0.0,0.0,5067.5645,0.355373,32.774937,43.508774,-0.736335,-1.820208,0.800906,2.388551,20.1508,,,3.919879,109.79626,215.15596,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,203,203,24,12,10,9010,0,0,0509m157,,REX,0516m152
9906616011326332,-14.45077708010441,50.05457592623534,-31.618861768534487,43.102806296704024,-53.15958673994944,200.4449313970463,58383.38089071074,56958.28840867259,0,247880,5.196247,4.375649,3.668884,3170.2222,2475.538,4493.451,4652.041,4681.8936,4664.5312,0.0,108336734000.0,0.98138,1.431571,0.866519,-1.256297,-49.088154,196.41953,1.988989,22.520407,22.110468,22.655556,,,16.767038,21.753418,0.047264,0.568091,0.867412,1.256264,0.568091,0.867412,1.256264,0.853247,1944.7692,1488.4167,3.936262,0.886149,0.002015,1.5e-05,200.8643,1.302814,0.859606,-1.250132,-49.036682,196.34174,1.886851,7.5e-05,0.000125,9.870215,5.040191,0.899747,2.469104,0.000684,0.997205,0.996977,0.995918,0.008686,0.008524,0.012682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1666.942,1213.5988,141.2978,0.45952,2324427,22.672314,22.212793,22.664251,,,16.767467,21.810656,0.869435,0.910058,0.992022,0.995093,0.998951,0.999604,0.948648,5.196067,4.375516,3.668733,150034079,892,0,0,0,0,0,0,2830.1216,2251.8074,5.31777,0.972245,0.00188,1.3e-05,306.63852,1.334829,1.197184,1.043315,109062775000.0,17.290325,0.877082,0.935467,0.758039,0.353073,0.598496,0.089016,0.899796,0.0,491150,0.402138,0.0,1.0,0.0,0.0,0.0,0.0,7064.926,0.277021,37.627785,50.262558,1.705459,-1.176818,-2.201223,0.764511,26.741703,,,,302.4761,235.6115,-0.853596,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,214,214,27,16,7,9010,0,0,0501m145,,REX,0500m152
9906616356831908,-13.65583881904435,327.62307531947795,-0.5514550711206927,325.1556951196739,-45.7786851083302,41.333557622472874,58397.00047870074,58365.04712814073,0,253152,8.069319,9.619016,9.222212,3208.091,3093.0127,1538.4768,1734.2427,1759.8322,1761.5333,1762.9695,24648647000.0,1.331208,1.773692,-0.339433,-6.866229,27.009861,-1115.661,2.136395,22.189384,21.877804,,,18.921194,,21.675797,0.046498,0.576578,0.803528,1.008203,0.576578,0.803528,1.008204,1.160026,892.6007,163.14655,2.630976,0.590408,0.000719,1e-05,33.715336,1.616631,-0.336769,-6.833081,26.981998,-1115.2263,2.02842,0.00538,0.008013,13.33415,0.620773,2.535262,1.335792,0.014435,0.994308,0.993258,0.992889,0.010846,0.013589,0.012405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.868,190.81326,37.88619,0.360357,3038050,22.33883,21.978474,,,18.922316,,21.732105,0.871408,0.911449,0.992151,0.995172,0.998968,0.99961,0.949459,8.068676,9.617959,9.213106,199081185,676,0,0,0,0,0,0,1980.3778,296.0804,3.222753,0.624346,0.000732,1e-05,58.69506,1.347537,1.575722,1.538114,22196806000.0,0.632365,0.98781,1.056786,0.452176,0.848015,0.468122,0.087352,0.980457,0.0,486820,0.246368,0.0,1.0,300.0849,-0.061785,469.60852,-0.290261,1119.3816,0.673939,34.657436,20.649033,-0.546248,-5.250404,0.723635,-3.556087,11.778001,,,,305.7,295.56046,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,155,160,13,13,2,9010,0,0,3277m137,,EXP,3274m137
9906616370726330,-13.567850702309052,22.11867973042096,-21.151306439910005,15.070970593147118,-73.91481499952073,157.3012317268612,58410.13115896073,56888.351240932585,0,253364,7.429088,5.50425,7.037732,3034.3196,866.9661,1309.5161,1530.89,1613.4966,1641.2622,1643.552,34793546000.0,0.668219,0.948755,-0.69149,-0.996557,-14.477193,-557.1571,1.164265,22.937702,22.557116,,,,,22.33487,0.024807,0.282654,0.411054,0.515541,0.282654,0.411054,0.515541,0.620907,1652.8042,1029.1224,3.410365,0.682155,0.00068,9e-06,129.48602,0.902965,-0.688589,-0.993988,-14.469223,-557.04126,1.132492,0.000561,0.000254,0.84056,0.990893,3.121122,1.259114,0.000207,0.995642,0.984176,0.994688,0.026616,0.114124,0.012697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224.694,1331.4958,164.56976,0.40661,2160808,23.017433,22.610823,,,,,22.364912,0.929197,0.951737,0.995805,0.997421,0.999449,0.999792,0.97271,7.419978,6.821635,7.037263,71508305,1466,0,0,0,0,0,0,4136.6636,2507.3787,4.357931,0.762759,0.000734,1e-05,337.73468,1.187647,1.126256,1.09623,16041832000.0,13.817276,0.929952,0.885943,0.8248,0.60381,0.60224,0.075917,1.012062,0.0,484926,0.245911,0.0,1.0,566.5347,-0.404408,494.00525,-0.229524,905.6822,0.857544,25.24278,28.967049,-1.271629,-0.820961,-0.377246,-1.715609,12.886847,,,,289.54636,83.46458,,0,0,0,0,2048,0,1,0,0,0,0,0,0,0,0,0,0,7,7,187,186,11,11,8,9010,0,0,0222m135,,EXP,0217m137
9906616559148878,-13.022819532468493,39.94377544346252,-27.10118168643155,32.95639023333372,-61.01668903550492,189.20311761478743,58411.33689834075,56915.3274149126,0,256239,25.670006,23.880367,25.384327,835.8913,1485.8127,8160.159,13579.361,13969.603,14059.416,14074.963,44708102000.0,3.333646,3.888057,0.659003,-1.515297,-62.170544,670.9919,3.943014,21.192701,21.02567,22.952782,,,15.433207,21.01043,0.027486,0.573495,0.686872,0.713609,0.580303,0.697613,0.726673,3.073149,755.1813,454.8741,2.883488,0.657553,0.001348,2e-05,43.273003,3.680696,0.65594,-1.510968,-62.132626,670.8373,3.823967,0.063199,0.076337,6.594205,2.538754,0.430346,1.603713,0.093966,0.995342,0.995606,0.994674,0.009927,0.009366,0.010733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2854.2222,1873.2008,159.5159,0.195866,2324660,21.28104,21.085175,22.95784,,,15.433457,21.043715,0.921858,0.946667,0.995353,0.997143,0.99939,0.99977,0.969808,25.66317,23.875042,25.377432,150478355,8014,0,0,0,0,0,0,4640.146,3444.1707,4.825623,0.882398,0.001571,2e-05,280.5922,1.419044,1.213233,1.320268,88130470000.0,80.6186,1.069891,1.149382,0.933549,0.710489,0.528226,0.114684,1.019751,0.0,480881,0.04146,0.0,1.0,14700.986,0.246497,9781.168,0.141276,3481.052,1.83999,84.451866,78.50106,1.113841,-1.225238,-2.28145,2.963194,25.154903,,,,80.25602,142.01463,-1.914125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,10,198,200,22,23,10,9010,0,0,0398m130,,EXP,0403m137
9906616560717182,-13.015275882565591,46.011694055831455,-29.043138390184936,39.28589821917343,-55.96203973700262,195.08824501652643,58410.36108022075,56887.422570982584,0,256263,7.303025,6.695208,6.378493,1986.2146,1589.5973,4565.003,5075.0405,5061.012,5078.224,0.0,74454426000.0,1.337093,1.820608,0.243705,-1.536186,-7.509065,-999.66846,2.028533,22.184597,21.849459,24.032837,,,,21.732044,0.068846,0.575697,0.837793,0.991685,0.575697,0.837793,0.991685,1.090569,1930.7227,905.2371,3.443351,0.759592,0.001591,2.2e-05,140.76402,1.58707,0.240879,-1.525218,-7.497598,-999.0918,1.878595,0.000156,0.0005,16.992735,2.477539,5.769533,0.823102,0.000132,0.99737,0.872599,0.995138,0.019043,0.007881,0.064868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2259.9048,1018.97064,145.4957,0.407356,2323769,22.405867,21.99851,24.045506,,,,21.815416,0.815627,0.871725,0.9884,0.99286,0.998473,0.999423,0.926085,7.302782,6.69515,6.940649,150149100,3454,0,0,0,0,0,0,3747.4463,1797.4327,4.424141,0.817376,0.001547,2.1e-05,277.4108,1.365744,1.265557,1.241405,71284710000.0,95.30715,1.033046,1.039937,0.345947,0.838503,0.347616,0.093561,0.906869,0.0,481923,0.183094,0.0,1.0,0.0,0.0,0.0,0.0,6239.3687,0.476231,47.919605,47.750412,0.446981,-1.329298,-0.29906,-4.655523,22.288406,,,,189.58586,151.55481,-2.230089,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,8,7,184,184,23,24,10,9010,0,0,0460m130,,REX,0465m137
